Status,Address,StreetNumber,StreetName,City,PostalCode,Lat,Long,ListPrice,ClosePrice,ListDate,CloseDate,SqFtTotal,PriceSqFtList,PriceSqFtSold,LotSize,YearBuilt,BedsTotal,BathsTotal,Stories,NewConstruction,Style,DOM,CDOM,SoldTerms,HOAMandatory,TaxAmount
Sold,5223 Schuler,5223,Schuler,Houston,77007,29.7723397,-95.4145116,95000,92325,1996-09-04,1997-07-14,3050,31.15,30.27,10000,1972,2,1,2,FALSE,Traditional,306,306,FHA,UNKNOWN,1622
Sold,914 Snover,914,Snover,Houston,77009,29.7698544,-95.4046927,97500,93000,2000-04-17,2000-10-30,1056,92.33,88.07,4300,1921,2,1,1,FALSE,Traditional,167,167,Conventional,UNKNOWN,979
Sold,4313 Gibson,4313,Gibson,Houston,77007,29.7666725,-95.4042018,93500,93500,1998-03-18,1998-06-15,1107,84.46,84.46,5000,1920,1,1,1,FALSE,Traditional,57,57,Conventional,UNKNOWN,1015
Sold,4523 Eigel Street,4523,Eigel,Houston,77007,29.7747114,-95.4072291,99900,94000,2010-04-22,2011-03-02,1560,64.04,60.26,1560,1940,2,2,1,FALSE,Traditional,277,277,Owner 1st,FALSE,1325
Sold,4311 Chester Street,4311,Chester,Houston,77007,29.7763339,-95.4053165,94900,94900,2012-02-23,2012-05-18,864,17.91,109.84,5300,1930,4,1.1,1,FALSE,Traditional,27,27,Cash Sale,FALSE,3085
Sold,5233 Inker,5233,Inker,Houston,77007,29.775294,-95.415175,109900,95000,2003-01-23,2003-01-23,744,147.72,127.69,0,1935,2,1,1,FALSE,Traditional,0,0,Cash Sale,UNKNOWN,0
Sold,5331 Nolda,5331,Nolda,Houston,77007,29.775984,-95.417263,109900,95000,2001-09-05,2002-05-03,942,116.67,100.85,5350,1947,2,1,1,FALSE,Traditional,237,237,Conventional,UNKNOWN,1420
Sold,5233 Inker,5233,Inker,Houston,77007,29.775294,-95.415175,109900,95000,2001-03-01,2003-01-20,744,147.72,127.69,5350,1935,2,1,1,FALSE,Traditional,683,683,Cash Sale,UNKNOWN,952
Sold,1302 Knox,1302,Knox,Houston,77007,29.7725749,-95.4208948,95000,95000,2000-01-17,2000-06-24,722,16.96,131.58,5600,1932,2,1,1,FALSE,Traditional,136,136,Conventional,UNKNOWN,1007
Sold,4210 Marina Street,4210,Marina,Houston,77007,29.7760691,-95.4037927,105000,96000,2006-07-31,2006-12-01,960,109.38,100,3700,1930,3,1,1,FALSE,Other Style,0,0,Owner 2nd,UNKNOWN,1901
Sold,1416 Knox,1416,Knox,Houston,77007,29.7735686,-95.4208538,95000,96000,2000-01-17,2000-06-30,854,16.96,112.41,5600,1932,3,1,1,FALSE,Traditional,136,136,Conventional,UNKNOWN,1140
Sold,6004 Truro,6004,Truro,Houston,77007,29.7733781,-95.4222042,114900,97000,2000-09-20,2001-03-16,952,20.52,101.89,5600,1960,2,1,1,FALSE,Traditional,156,156,Conventional,UNKNOWN,943
Sold,1312 Asbury,1312,Asbury,Houston,77007,29.7729468,-95.4183485,97000,97000,1998-12-22,1999-03-22,1120,86.61,86.61,0,1998,3,2,1.5,TRUE,Victorian,55,55,Conventional,UNKNOWN,1243
Sold,1314 Asbury,1314,Asbury,Houston,77007,29.7730761,-95.4182862,97000,97000,1998-12-22,1999-07-26,1120,86.61,86.61,2745,1988,3,2,1.5,TRUE,Victorian,205,205,Conventional,UNKNOWN,2676
Sold,1108 Studer Street,1108,Studer,Houston,77007,29.7714295,-95.4152685,99500,97500,2007-04-15,2007-05-10,510,39.8,191.18,2500,1943,3,2,1,FALSE,Traditional,7,188,Cash Sale,UNKNOWN,1430
Sold,1519 Malone,1519,Malone,Houston,77007,29.7747044,-95.4195444,99900,97500,2002-02-03,2002-07-16,1228,19.98,79.4,5000,1920,2,1,1,FALSE,Traditional,106,106,Conventional,UNKNOWN,1635
Sold,1604 Knox Street,1604,Knox,Houston,77007,29.7749081,-95.420905,109000,98000,2012-08-22,2012-10-22,588,38.93,166.67,2800,1925,1,1,1,FALSE,Traditional,1,1,Cash Sale,FALSE,2130
Sold,1606 Knox Street,1606,Knox,Houston,77007,29.774969,-95.4209306,109000,98000,2012-08-22,2012-10-22,868,38.93,112.9,2800,1935,1,1,1,FALSE,Traditional,1,1,Cash Sale,FALSE,2222
Sold,4409 Marina,4409,Marina,Houston,77007,29.775624,-95.405515,105900,98000,2004-11-09,2005-01-31,910,21.18,107.69,5000,1928,3,1,1,FALSE,Traditional,43,43,Conventional,UNKNOWN,1866
Sold,1310 Asbury,1310,Asbury,Houston,77007,29.7729659,-95.4182248,97000,98500,1998-12-22,1999-04-20,1120,86.61,87.95,2461,1998,3,2,1.5,TRUE,Victorian,111,111,Conventional,UNKNOWN,0
Sold,4211 Allen Street,4211,Allen,Houston,77007,29.7718419,-95.4035063,99500,99000,2004-05-12,2004-07-07,1296,9.48,76.39,10500,1920,3,2,1,FALSE,Other Style,16,16,Conventional,UNKNOWN,1842
Sold,1510 Knox Street,1510,Knox,Houston,77007,29.774383,-95.420835,106400,99000,2003-04-30,2003-08-04,1046,19,94.65,5600,1925,2,1,1,FALSE,Traditional,0,682,Conventional,UNKNOWN,2805
Sold,5212 Floyd,5212,Floyd,Houston,77007,29.7681191,-95.4140615,125000,99000,2002-01-10,2002-12-31,1029,33.33,96.21,3750,1920,2,1,1,FALSE,Traditional,186,272,Conventional,UNKNOWN,1835
Sold,6129 Hamman,6129,Hamman,Houston,77007,29.7758964,-95.4245777,118900,99000,2001-05-26,2001-12-28,722,23.78,137.12,5000,1937,2,1,1,FALSE,Traditional,189,189,Conventional,UNKNOWN,1504
Sold,4601 Eigel Street,4601,Eigel,Houston,77007,29.7747465,-95.4074745,135000,100000,2012-07-13,2012-09-17,1041,129.68,96.06,3959,1945,2,1,1,FALSE,Traditional,51,51,Cash Sale,FALSE,3813
Sold,4511 Nett Street,4511,Nett,Houston,77007,29.7718019,-95.4066972,149900,100000,2011-10-24,2011-11-01,804,29.98,124.38,5000,1930,2,1,1,FALSE,Traditional,1,984,Other,FALSE,3432
Sold,5302 Schuler,5302,Schuler,Houston,77007,29.7726765,-95.4157524,120000,100000,2005-02-02,2005-05-20,952,33.8,105.04,3550,1930,3,1,1,FALSE,Other Style,70,70,Conventional,UNKNOWN,3522
Sold,713 Birdsall,713,Birdsall,Houston,77007,29.7684896,-95.4204446,99000,100000,1998-06-29,1998-10-08,720,137.5,138.89,5000,1940,1,1,1,FALSE,Traditional,37,37,Conventional,UNKNOWN,1113
Sold,1502 Patterson Street,1502,Patterson,Houston,77007,29.7743089,-95.4060427,132000,102000,2013-05-01,2013-06-17,621,48.89,164.25,2700,1920,0,0,1,FALSE,Other Style,21,21,Cash Sale,FALSE,1271
Sold,518 Birdsall,518,Birdsall,Houston,77007,29.76707,-95.4198718,109900,102000,1997-08-14,1997-11-11,1026,107.12,99.42,5000,1930,2,1,1,FALSE,Traditional,63,63,Cash Sale,UNKNOWN,1178
Sold,1414 Malone,1414,Malone,Houston,77007,29.7737274,-95.4191761,99800,102431,1999-11-15,2000-02-16,1238,17.36,82.74,5750,1954,2,1.1,1,FALSE,Traditional,87,87,Conventional,UNKNOWN,1475
Sold,4415 Schuler,4415,Schuler,Houston,77007,29.7727386,-95.4056973,105000,105000,2011-02-03,2012-03-23,0,21,21,5000,1920,2,1,1,FALSE,Traditional,363,363,Cash Sale,FALSE,0
Sold,1203 Gibson,1203,Gibson,Houston,77008,29.7995924,-95.4201377,105000,105000,2005-01-27,2005-10-13,1669,62.91,62.91,2960,2005,4,2,1,FALSE,Traditional,255,255,Cash Sale,UNKNOWN,0
Sold,4214 Lillian,4214,Lillian,Houston,77007,29.7696706,-95.40367,115000,105000,2002-08-27,2003-01-30,1033,111.33,101.65,3648,1910,2,1,1,FALSE,Traditional,74,74,Conventional,UNKNOWN,1531
Sold,1310 Knox,1310,Knox,Houston,77007,29.772839,-95.420812,112000,105000,2002-05-10,2002-06-24,736,20,142.66,5600,1974,2,1,1,FALSE,Traditional,41,402,Conventional,UNKNOWN,3018
Sold,730 Lester,730,Lester,Houston,77007,29.768742,-95.41506,115500,105000,1999-07-24,1999-09-02,768,20.44,136.72,5650,1953,2,1,1,FALSE,Traditional,9,9,Cash Sale,UNKNOWN,1098
Sold,620 Birdsall,620,Birdsall,Houston,77007,29.7681506,-95.4199127,112500,105000,1998-02-19,1998-05-15,1008,15,104.17,7500,1925,2,1,1,FALSE,Other Style,52,52,Cash Sale,UNKNOWN,1341
Sold,425 Jackson Hill,425,Jackson,Houston,77007,29.765616,-95.4018139,129000,105500,2001-01-23,2001-07-10,1624,79.43,64.96,4590,1930,2,2,1,FALSE,Traditional,153,153,Conventional,UNKNOWN,2338
Sold,6011 Tyne,6011,Tyne,Houston,77007,29.7744854,-95.4226953,112000,106000,2002-03-19,2002-06-10,656,20,161.59,5600,1930,2,1,1,FALSE,Traditional,58,58,Conventional,UNKNOWN,1362
Sold,6026 Truro,6026,Truro,Houston,77007,29.7733663,-95.4230431,132000,106000,1999-07-28,1999-09-27,1104,23.57,96.01,5600,1930,2,1,1,FALSE,Traditional,61,61,Cash Sale,UNKNOWN,1361
Sold,4410 Gibson,4410,Gibson,Houston,77007,29.7670434,-95.4056131,125000,107000,2001-06-27,2001-08-31,986,126.77,108.52,5000,1929,3,1,1,FALSE,Traditional,42,42,Conventional,UNKNOWN,2279
Sold,4127 Eigel Street,4127,Eigel,Houston,77007,29.774717,-95.403229,110000,107500,2011-07-15,2012-09-07,837,131.42,128.43,0,1940,2,1,1,FALSE,Traditional,270,455,Cash Sale,FALSE,0
Sold,816 Birdsall,816,Birdsall,Houston,77007,29.769273,-95.41988,110000,107810,1997-10-04,1998-02-05,1344,12.75,80.22,8625,1937,3,1,1,FALSE,Traditional,16,16,Cash Sale,UNKNOWN,1545
Sold,4411 W Marina Street,4411,Marina,Houston,77007,29.7756784,-95.4056336,107900,107900,2006-05-17,2007-07-30,720,30.83,149.86,3500,1930,2,1,1,FALSE,Traditional,360,360,Conventional,UNKNOWN,2228
Sold,5225 Inker,5225,Inker,Houston,77007,29.7752959,-95.4150026,115000,108000,2001-04-26,2001-05-18,948,121.31,113.92,5350,1935,3,2,1,FALSE,Traditional,14,14,Conventional,UNKNOWN,996
Sold,811 Malone,811,Malone,Houston,77007,29.7693381,-95.4195444,130000,108000,1998-06-17,1998-11-05,1392,26,77.59,5000,1927,4,2,1,FALSE,Traditional,110,110,Conventional,UNKNOWN,1233
Sold,4519 Maxie Street,4519,Maxie,Houston,77007,29.7740066,-95.4070961,126000,110000,2014-02-16,2014-11-13,1126,52.5,97.69,2400,1923,3,1,1,FALSE,Contemporary/Modern,12,12,Cash Sale,FALSE,0
Sold,5204 Maxie Street,5204,Maxie,Houston,77007,29.7742588,-95.4138978,110000,110000,2011-11-05,2013-02-11,648,25.99,169.75,4232,1934,3,1,1,FALSE,Traditional,342,342,Cash Sale,FALSE,3211
Sold,4217 Eli Street,4217,Eli,Houston,77007,29.773373,-95.4038379,125000,110000,2009-01-06,2010-06-04,801,156.05,137.33,4950,1920,3,2,1,FALSE,Other Style,409,409,Cash Sale,FALSE,3469
Sold,6306 Hamman Street,6306,Hamman,Houston,77007,29.7761652,-95.4251711,115000,110000,2004-11-23,2005-03-21,726,29.05,151.52,3959,1930,1,1,1,FALSE,Other Style,79,79,Conventional,UNKNOWN,2722
Sold,5120 Nett,5120,Nett,Houston,77007,29.7720709,-95.413366,125000,110000,2003-03-17,2004-02-23,1495,25,73.58,5000,1923,0,0,1,FALSE,Traditional,195,195,Cash Sale,UNKNOWN,1596
Sold,4003 Gibson,4003,Gibson,Houston,77007,29.7667773,-95.4011058,110000,110000,2002-04-17,2002-07-05,1512,23.91,72.75,4600,1930,3,1.1,1.5,FALSE,Other Style,33,33,Cash Sale,UNKNOWN,1845
Sold,712 Parker,712,Parker,Houston,77007,29.7687048,-95.4081498,125000,110000,1999-09-24,2000-07-25,798,156.64,137.84,5000,1930,2,1,1,FALSE,Traditional,290,290,Cash Sale,UNKNOWN,1367
Sold,5121 Eigel Street,5121,Eigel,Houston,77007,29.7746571,-95.4133918,118750,111000,2002-10-11,2003-02-26,894,23.75,124.16,5000,1930,2,1,1,FALSE,Other Style,108,263,Cash Sale,UNKNOWN,2311
Sold,5407 Lacy,5407,Lacy,Houston,77008,29.764186,-95.4167,116000,111000,1999-02-11,1999-07-29,1024,23.2,108.4,5000,1940,3,1,1,FALSE,Traditional,138,138,Arm,UNKNOWN,1091
Sold,818 Olive,818,Olive,Houston,77007,29.7691127,-95.4029745,119900,111150,2001-12-21,2002-02-08,1105,23.06,100.59,5200,1928,3,1,1,FALSE,Colonial,42,42,Conventional,UNKNOWN,1821
Sold,4601 Inker,4601,Inker,Houston,77007,29.7754874,-95.4075196,138000,112000,2003-09-18,2003-12-22,2580,27.6,43.41,5000,0,3,1.1,1,FALSE,Traditional,77,77,Cash Sale,UNKNOWN,0
Sold,821 Malone,821,Malone,Houston,77007,29.76943,-95.4195035,112000,113000,1997-12-07,1998-03-05,0,11.2,11.3,10000,1927,2,1,0,FALSE,Other Style,84,84,Conventional,UNKNOWN,2018
Sold,4443 Spencer Street,4443,Spencer,Houston,77007,29.7750471,-95.4059097,104900,113100,2009-02-08,2009-03-23,1282,81.83,88.22,1596,2004,2,2.1,2,FALSE,Victorian,8,8,Conventional,FALSE,4184
Sold,1310 Asbury,1310,Asbury,Houston,77007,29.7729659,-95.4182248,119000,114000,2001-01-03,2001-04-25,1101,108.08,103.54,2731,1997,3,2,2,FALSE,Traditional,84,84,Conventional,UNKNOWN,2020
Sold,1811 Thompson,1811,Thompson,Houston,77007,29.776136,-95.4046415,150000,115000,2016-03-15,2016-05-20,0,0,0,0,0,2,1,1,FALSE,Traditional,4,4,Cash Sale,FALSE,0
Sold,4706 W Maxie Street,4706,Maxie,Houston,77007,29.7743273,-95.4089064,120000,115000,2005-06-27,2005-08-22,864,138.89,133.1,5000,1923,2,1,1,FALSE,Traditional,15,246,Conventional,UNKNOWN,1794
Sold,1507 Asbury Street,1507,Asbury,Houston,77007,29.774306,-95.41877,141500,115000,2004-01-31,2005-06-16,1107,28.3,103.88,5000,1925,3,1,1,FALSE,Traditional,265,265,Conventional,UNKNOWN,2924
Sold,4311 Dickson,4311,Dickson,Houston,77007,29.765127,-95.40397,149900,115000,2003-11-14,2004-07-20,0,0,0,0,0,2,1,1,FALSE,Traditional,31,31,Conventional,UNKNOWN,0
Sold,1307 Birdsall,1307,Birdsall,Houston,77007,29.77291,-95.4204759,130000,115000,2003-09-06,2003-09-30,760,26,151.32,5000,1932,3,1,1,FALSE,Traditional,0,181,Conventional,UNKNOWN,1273
Sold,5214 Floyd,5214,Floyd,Houston,77007,29.7679755,-95.4142661,135500,115000,2002-07-17,2002-09-20,720,26.06,159.72,5200,1950,0,0,1,FALSE,Traditional,40,397,Cash Sale,UNKNOWN,1662
Sold,4312 Floyd,4312,Floyd,Houston,77007,29.7686134,-95.4041609,125000,115000,2000-06-19,2000-10-13,1104,113.22,104.17,5000,1920,3,1,1,FALSE,Traditional,112,112,Conventional,UNKNOWN,1818
Sold,4419 Rose,4419,Rose,Houston,77007,29.768854,-95.4060018,125000,115450,1998-02-09,1998-05-30,2352,53.15,49.09,8700,1920,3,1,1,FALSE,Traditional,74,74,Owner 2nd,UNKNOWN,1319
Sold,915 Malone,915,Malone,Houston,77007,29.770031,-95.419545,130000,117000,2000-06-22,2001-04-05,840,26,139.29,5000,1927,2,1,1,FALSE,Other Style,162,162,Cash Sale,UNKNOWN,1355
Sold,4212 Lillian,4212,Lillian,Houston,77007,29.7696322,-95.4035063,125000,117500,1999-02-03,1999-12-02,1153,108.41,101.91,5328,1910,2,1,1,FALSE,Victorian,259,259,Conventional,UNKNOWN,2047
Sold,4717 Eli Street,4717,Eli,Houston,77007,29.7732918,-95.4088655,139500,118000,2010-07-06,2011-02-11,884,157.81,133.48,2569,1920,2,1,1,FALSE,Traditional,79,79,FHA,FALSE,2575
Sold,4404 Gibson,4404,Gibson,Houston,77007,29.76704,-95.4051427,146000,119000,1999-08-25,2000-01-25,1280,114.06,92.97,5000,1920,2,1,1,FALSE,Victorian,151,151,Conventional,UNKNOWN,1407
Sold,307 Knox Street,307,Knox,Houston,77007,29.7653595,-95.421171,120000,120000,2007-03-28,2007-04-27,1056,42.86,113.64,2800,1925,2,1,1,FALSE,Other Style,6,6,Cash Sale,UNKNOWN,1707
Sold,1511 Reinerman Street,1511,Reinerman,Houston,77007,29.7744926,-95.4136933,127000,120000,2002-10-20,2003-03-21,1284,23.74,93.46,5350,1934,2,1,1,FALSE,Other Style,99,254,Cash Sale,UNKNOWN,2011
Sold,1220 Malone,1220,Malone,Houston,77007,29.7723671,-95.4190841,128500,120000,2002-10-14,2002-11-01,1370,93.8,87.59,4031,1930,3,2,1,FALSE,Traditional,1,1,Conventional,UNKNOWN,0
Sold,4615 Rose,4615,Rose,Houston,77007,29.768801,-95.407893,127000,120000,2000-11-27,2001-02-27,1134,111.99,105.82,5000,1965,2,1.1,1,FALSE,Traditional,86,86,Conventional,UNKNOWN,1790
Sold,1502 Birdsall,1502,Birdsall,Houston,77007,29.7743102,-95.4200866,125000,120000,1998-11-09,1999-05-04,1532,81.59,78.33,8625,1925,2,1,1,FALSE,Contemporary/Modern,176,176,Conventional,UNKNOWN,1222
Sold,512 Malone,512,Malone,Houston,77007,29.7670115,-95.4190943,124999,120000,1997-05-11,1997-08-29,1872,66.77,64.1,7500,1937,3,1,1,FALSE,Traditional,31,31,Conventional,UNKNOWN,1600
Sold,4310 Blossom,4310,Blossom,Houston,77007,29.7677949,-95.4040484,120900,120900,2002-09-03,2002-10-31,1090,24.18,110.92,5000,1920,3,1,1,FALSE,Traditional,15,15,Conventional,UNKNOWN,0
Sold,5238 Nett Street,5238,Nett,Houston,77007,29.7720874,-95.4151662,120000,121000,2005-03-02,2005-04-14,1200,100,100.83,5000,1930,3,0,1,FALSE,Traditional,2,2,Conventional,UNKNOWN,4911
Sold,5720 Schuler Street,5720,Schuler,Houston,77007,29.7725649,-95.4200354,130000,121000,2003-11-22,2003-12-30,1420,45.61,85.21,2850,1910,3,1,1,FALSE,Other Style,14,14,Conventional,UNKNOWN,1439
Sold,414 Knox,414,Knox,Houston,77007,29.766355,-95.4208129,127000,122000,2000-04-14,2000-05-30,744,22.68,163.98,5600,1925,2,1,1,FALSE,Traditional,6,6,Conventional,UNKNOWN,1597
Sold,4415 Rose,4415,Rose,Houston,77007,29.7688439,-95.4056949,139900,122500,2001-04-12,2001-10-05,1414,22.56,86.63,6200,1920,3,1,2,FALSE,Traditional,146,146,Conventional,UNKNOWN,1812
Sold,4302 Gibson,4302,Gibson,Houston,77007,29.7671568,-95.4033836,134500,123000,1999-11-19,2000-03-22,1194,112.65,103.02,5500,1950,2,1,1,FALSE,Traditional,96,96,Conventional,UNKNOWN,1475
Sold,5223 Eigel Street,5223,Eigel,Houston,77007,29.7744684,-95.4145627,142203,123050,2003-03-01,2005-01-21,832,26.58,147.9,5350,1920,2,1,1,FALSE,Other Style,564,859,Cash Sale,UNKNOWN,1306
Sold,4319 Feagan,4319,Feagan,Houston,77007,29.766009,-95.404636,119000,124000,1998-01-14,1998-03-12,1250,95.2,99.2,5000,1930,2,1,1,FALSE,Traditional,40,40,Conventional,UNKNOWN,936
Sold,1501 Malone Street,1501,Malone,Houston,77007,29.7741149,-95.4196263,188000,125000,2009-12-21,2010-03-12,940,200,132.98,3668,1925,2,1,1,FALSE,Traditional,31,32,Conventional,FALSE,5045
Sold,1702 Patterson,1702,Patterson,Houston,77007,29.7759155,-95.4060278,130000,125000,2006-05-25,2007-01-03,946,137.42,132.14,5063,1915,3,1,1,FALSE,Traditional,111,111,Cash Sale,UNKNOWN,0
Sold,5111 Inker Street,5111,Inker,Houston,77007,29.7754461,-95.4131346,150000,125000,2003-12-01,2004-06-25,956,30,130.75,5000,1930,2,1,1,FALSE,Other Style,175,175,Cash Sale,UNKNOWN,1635
Sold,4409 Blossom,4409,Blossom,Houston,77007,29.7673875,-95.4054699,129900,125000,2000-05-15,2000-07-24,984,132.01,127.03,5000,1923,2,1,1,FALSE,Other Style,49,49,Conventional,UNKNOWN,1943
Sold,1405 Knox Street,1405,Knox,Houston,77007,29.7732454,-95.4213142,130000,126000,2003-06-20,2004-01-20,872,26,144.5,5000,1940,3,1,1,FALSE,Victorian,103,164,Cash Sale,UNKNOWN,2598
Sold,4204 Marina Street,4204,Marina,Houston,77007,29.7760391,-95.4034245,139900,126100,2013-09-24,2013-12-03,840,34.98,150.12,4000,1930,3,1,1,FALSE,"Traditional, Victorian",29,29,Private,FALSE,2276
Sold,1317 Knox,1317,Knox,Houston,77007,29.7730558,-95.421263,130000,126600,2003-07-04,2003-09-18,944,26,134.11,5000,1940,2,1,1,FALSE,Victorian,29,450,Conventional,UNKNOWN,2693
Sold,1304 Birdsall,1304,Birdsall,Houston,77007,29.7727486,-95.4199536,129900,127500,2003-06-15,2003-10-24,1500,22.59,85,5750,1920,4,2,1,FALSE,Traditional,74,74,Conventional,UNKNOWN,0
Sold,5419 Lacy,5419,Lacy,Houston,77007,29.764187,-95.417252,127500,127500,1996-12-06,1997-04-22,992,12.75,128.53,10000,1930,2,1,1,FALSE,Traditional,137,137,Cash Sale,UNKNOWN,1377
Sold,5120 Maxie Street,5120,Maxie,Houston,77007,29.7742789,-95.4134069,149900,128000,2003-04-20,2004-02-19,1560,96.09,82.05,5000,1930,3,2,1,FALSE,Traditional,238,238,Conventional,UNKNOWN,1534
Sold,1518 Birdsall,1518,Birdsall,Houston,77007,29.7747745,-95.4200354,135000,128000,1999-08-31,2000-08-04,1140,15.65,112.28,8625,1900,3,1.1,1,FALSE,Other Style,265,265,Conventional,UNKNOWN,1450
Sold,5238 Nett,5238,Nett,Houston,77007,29.7720874,-95.4151662,129900,129000,2001-06-30,2001-08-20,1660,78.25,77.71,5000,1930,2,1,1,FALSE,Traditional,24,24,Conventional,UNKNOWN,1516
Sold,1514 N Birdsall,1514,Birdsall,Houston,77007,29.7745123,-95.4198308,129900,129900,2002-11-20,2003-10-01,1100,118.09,118.09,0,1920,2,1,1,FALSE,Other Style,195,195,Cash Sale,UNKNOWN,0
Sold,4320 Allen Street,4320,Allen,Houston,77007,29.7724599,-95.4049381,139000,130000,2017-08-11,2017-10-25,510,272.55,254.9,2392,1920,1,1,1,FALSE,Other Style,34,302,unknown,FALSE,2144
Sold,803 Olive Street,803,Olive,Houston,77007,29.7685841,-95.4034961,175000,130000,2010-04-11,2010-04-25,1321,37.39,98.41,4680,1920,2,1,1,FALSE,Traditional,2,2,Cash Sale,FALSE,5235
Sold,1410 Asbury,1410,Asbury,Houston,77007,29.7736156,-95.4183271,150000,130000,2004-11-02,2005-03-08,1300,30,100,5000,1925,4,1,1,FALSE,Traditional,56,56,Cash Sale,UNKNOWN,0
Sold,5309 Nett,5309,Nett,Houston,77007,29.7716699,-95.4161034,130000,130000,2004-06-23,2004-08-05,810,160.49,160.49,5400,1930,2,1,1,FALSE,Traditional,5,5,Conventional,UNKNOWN,0
Sold,5201 Schuler Street,5201,Schuler,Houston,77007,29.7725814,-95.4134768,138000,130000,2003-11-02,2004-01-23,836,165.07,155.5,5000,1930,2,1,1,FALSE,Victorian,18,18,Conventional,UNKNOWN,4097
Sold,5419 Feagan,5419,Feagan,Houston,77007,29.7656905,-95.4172121,135000,130000,2000-01-05,2000-05-03,952,23.28,136.55,5800,1920,2,1,1,FALSE,Traditional,67,67,Conventional,UNKNOWN,1518
Sold,801 Malone,801,Malone,Houston,77007,29.7690241,-95.4195035,130000,130000,1998-06-25,1998-07-17,1278,101.72,101.72,5000,1927,2,1,1,FALSE,Traditional,13,13,Conventional,UNKNOWN,1306
Sold,4230 Gibson,4230,Gibson,Houston,77007,29.767082,-95.403232,139900,130500,2000-02-16,2000-04-20,1109,126.15,117.67,5500,1950,2,1,1,FALSE,Traditional,46,46,Conventional,UNKNOWN,1135
Sold,4117 Allen Street,4117,Allen,Houston,77007,29.771695,-95.403022,137500,132000,2007-12-04,2008-05-01,916,19.64,144.1,7000,1930,2,1,1,FALSE,Other Style,108,108,Cash Sale,FALSE,3735
Sold,5432 Nolda Street,5432,Nolda,Houston,77007,29.7763679,-95.4196672,145000,132500,2011-04-01,2011-06-14,1260,26.85,105.16,5400,1915,2,1,1,FALSE,Traditional,11,11,Cash Sale,FALSE,3857
Sold,4222 Spencer Street,4222,Spencer,Houston,77007,29.7753426,-95.4039154,149900,133000,2010-03-01,2010-03-19,850,176.35,156.47,3700,1930,2,1,1,FALSE,Victorian,0,195,Cash Sale,FALSE,2330
Sold,4608 Nett,4608,Nett,Houston,77007,29.772075,-95.407767,140000,134000,2002-08-22,2003-02-27,1500,13.86,89.33,10100,1905,2,1,1,FALSE,Traditional,124,651,Other,UNKNOWN,1546
Sold,914 Snover Street,914,Snover,Houston,77007,29.7698544,-95.4046927,144000,134500,2002-12-23,2003-05-30,1056,136.36,127.37,4300,1921,2,1,1,FALSE,Traditional,141,141,Conventional,UNKNOWN,2930
Sold,5422 Dickson,5422,Dickson,Houston,77007,29.7653364,-95.4170484,134900,134900,1999-09-03,2000-03-15,1136,23.26,118.75,5800,1930,3,1,1,FALSE,Traditional,127,127,Cash Sale,UNKNOWN,1220
Sold,4214 Lillian,4214,Lillian,Houston,77007,29.7696706,-95.40367,135000,135000,2014-05-15,2014-08-28,936,144.23,144.23,4435,1910,2,1,1,FALSE,Victorian,0,0,Conventional,FALSE,0
Sold,4209 Washington Avenue,4209,Washington,Houston,77007,29.770033,-95.4033529,150000,135000,2006-03-17,2006-05-19,732,204.92,184.43,3920,1920,2,1,1,FALSE,Traditional,4,4,Cash Sale,UNKNOWN,1933
Sold,4206 Eli,4206,Eli,Houston,77007,29.773664,-95.4030563,149900,135000,2004-07-01,2004-10-08,1491,100.54,90.54,5400,1910,3,1,2,FALSE,Colonial,76,76,Conventional,UNKNOWN,1383
Sold,708 Olive Street,708,Olive,Houston,77007,29.768184,-95.403027,174500,135000,2003-02-18,2003-06-10,1032,169.09,130.81,5000,1920,2,1.1,1,FALSE,Traditional,23,23,Conventional,UNKNOWN,0
Sold,5314 Nolda,5314,Nolda,Houston,77007,29.7764204,-95.4167767,140000,135000,2002-10-01,2003-01-14,908,26.04,148.68,5376,1937,2,1,1,FALSE,Other Style,39,507,Conventional,UNKNOWN,0
Sold,4623 Feagan,4623,Feagan,Houston,77007,29.7659311,-95.4080064,129900,135000,2000-12-15,2001-03-30,1236,105.1,109.22,7131,1950,2,1,1,FALSE,Traditional,91,91,Conventional,UNKNOWN,1884
Sold,6024 Truro,6024,Truro,Houston,77007,29.7733463,-95.4229817,182000,135000,1999-11-17,2000-06-30,1339,32.5,100.82,5600,1930,3,1.1,1,FALSE,Other Style,201,201,Conventional,UNKNOWN,1061
Sold,4119 Barnes Street,4119,Barnes,Houston,77007,29.768694,-95.402533,131900,135500,2008-09-10,2008-10-31,2839,46.46,47.73,1753,2006,3,3.1,3,FALSE,Mediterranean,6,6,Conventional,FALSE,8394
Sold,417 Asbury,417,Asbury,Houston,77077,29.766476,-95.418663,145000,136000,2001-02-16,2001-05-04,756,29,179.89,5000,1930,2,1,1,FALSE,Traditional,68,68,Cash Sale,UNKNOWN,1469
Sold,1418 Asbury,1418,Asbury,Houston,77007,29.773887,-95.4183066,149950,136500,2002-11-05,2003-12-31,0,0,0,0,0,2,1,1,FALSE,Traditional,319,411,Other,UNKNOWN,2752
Sold,4308 Blossom,4308,Blossom,Houston,77007,29.767807,-95.403908,148500,137000,2003-06-09,2003-08-15,972,29.7,140.95,5000,1924,2,1,1,FALSE,Traditional,11,11,Cash Sale,UNKNOWN,1851
